id,label,eid,title,acc_type,industry,start_date,days,subtype,eq_type,name_cas,factor_type,number,name,pollution_type
SUB_833,HazardSubstance,,,,,,,,,Methane (Natural Gas) - 74-82-8 - 76.70000,,,,
FLAMMABLE_833,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_833,PlantEquipmentFactor,,,,,,,,,,"component/machinery failure/malfunction
not identified",,,
ORGANIZATIONFACTOR_833,OrganizationFactor,,,,,,,,,,supervision,,,
ACC_961,Accident,961.0,Release of fermentation gas in a sewage treatment installation,Major Accident,"Water and sewage (collection, supply, treatment)",,,,,,,,,
DT_961,DateTime,,,,,2008-02-18 03:41:00,,,,,,,,
DUR_961,Duration,,,,,,1.11736111110076,,,,,,,
STAFF_961,FactoryStaff,,,,,,,,,,,,,
RELEASE_961,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_961,HazardSubstance,,,,,,,,,Methane - 67-71-0 -   Hydrogen Sulphide - 7783-06-4 -   Carbon Dioxide - 124-38-9 -  ,,,,
FLAMMABLE_961,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_961,PlantEquipmentFactor,,,,,,,,,,instrument/control/monitoring-device failure,,,
ACC_200,Accident,200.0,Explosion and substance release at an organic chemical company,Near Miss,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_200,DateTime,,,,,2014-09-11 09:10:00,,,,,,,,
DUR_200,Duration,,,,,,0.618055555598403,,,,,,,
STAFF_200,FactoryStaff,,,,,,,,,,,,,
RELEASE_200,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
EXPLOSION_200,Explosion,,,,,,,runaway reaction explosion (usually exothermic),,,,,,
SUB_200,HazardSubstance,,,,,,,,,Formic acid - 64-18-6 -   Hydrogen peroxide - 7722-84-1 -   1-Octene - 111-66-0 -  ,,,,
FLAMMABLE_200,Flammable,,,,,,,,,,,,,
ORGANIZATIONFACTOR_200,OrganizationFactor,,,,,,,,,,"organized procedures
process analysis
design of plant/equipment/system
installation
testing/inspecting/recording",,,
ACC_632,Accident,632.0,Explosion of gasoline vapors during the construction of two adjacent tanks,Major Accident,Wholesale and retail storage and distribution (excluding LPG),,,,,,,,,
DT_632,DateTime,,,,,2003-08-29 15:35:00,,,,,,,,
DUR_632,Duration,,,,,,1.15625,,,,,,,
CON_632,Contractor,,,,,,,,,,,,True,
SUB_632,HazardSubstance,,,,,,,,,Gasoline - 8006-61-9 -  ,,,,
FLAMMABLE_632,Flammable,,,,,,,,,,,,,
ORGANIZATIONFACTOR_632,OrganizationFactor,,,,,,,,,,"management organization inadequate
manufacture/construction",,,
FATAL_632,Fatality,,,,,,,,,,,6.0,,
INJ_632,Injury,,,,,,,,,,,1.0,,
ACC_1168,Accident,1168.0,Ammonia release,Major Accident,Chemical installations - Industrial gases,,,,,,,,,
DT_1168,DateTime,,,,,2019-05-31 08:50:00,,,,,,,,
DUR_1168,Duration,,,,,,1.26736111110222,,,,,,,
CON_1168,Contractor,,,,,,,,,,,,True,
RELEASE_1168,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_1168,HazardSubstance,,,,,,,,,Ammonia - 7664-41-7 -  ,,,,
HUMANFACTOR_1168,HumanFactor,,,,,,,,,,operator error,,,
FATAL_1168,Fatality,,,,,,,,,,,1.0,,
INJ_1168,Injury,,,,,,,,,,,15.0,,
ACC_1206,Accident,1206.0,Resin solution fire in a synthetic resin factory,Major Accident,Chemical installations ,,,,,,,,,
DT_1206,DateTime,,,,,2020-05-15 07:30:00,,,,,,,,
DUR_1206,Duration,,,,,,1.3125,,,,,,,
STAFF_1206,FactoryStaff,,,,,,,,,,,,,
RELEASE_1206,Release,,,,,,,fluid release to ground,,,,,,
FIRE_1206,Fire,,,,,,,conflagration (a general engulfment fire),,,,,,
SUB_1206,HazardSubstance,,,,,,,,,Resin solutions - na -  ,,,,
FLAMMABLE_1206,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_1206,PlantEquipmentFactor,,,,,,,,,,other,,,
ACC_599,Accident,599.0,Fire  in a pharmaceutical industry for the pesticide production,Major Accident,"Production and storage of pesticides, biocides, fungicides",,,,,,,,,
DT_599,DateTime,,,,,1991-04-07 17:00:00,,,,,,,,
DUR_599,Duration,,,,,,0.291666666700621,,,,,,,
STAFF_599,FactoryStaff,,,,,,,,,,,,,
FIRE_599,Fire,,,,,,,conflagration (a general engulfment fire),,,,,,
STORAGEEQUIPMENT_599,StorageEquipment,,,,,,,,"free placement (unconfined pile, stack,etc; if bagged or in cylinders, ...)",,,,,
SUB_599,HazardSubstance,,,,,,,,,Packaging Materials -  -   Other Unspecified Materials -  -  ,,,,
FLAMMABLE_599,Flammable,,,,,,,,,,,,,
ACC_400,Accident,400.0,Fire and explosion in a petrol desulphurisation,Major Accident,Petrochemical / Oil Refineries,,,,,,,,,
DT_400,DateTime,,,,,2004-07-23 11:12:00,,,,,,,,
DUR_400,Duration,,,,,,1.03125,,,,,,,
STAFF_400,FactoryStaff,,,,,,,,,,,,,
SUB_400,HazardSubstance,,,,,,,,,08. EXTREMELY FLAMMABLE - note 3(c) - CAS Number -  ,,,,
FLAMMABLE_400,Flammable,,,,,,,,,,,,,
ACC_414,Accident,414.0,Explosive fire in the melt shop - oxigen line - of a steelworks factory,Major Accident,Processing of metals,,,,,,,,,
DT_414,DateTime,,,,,2003-09-19 11:00:00,,,,,,,,
DUR_414,Duration,,,,,,1.02083333340124,,,,,,,
CON_414,Contractor,,,,,,,,,,,,True,
FIRE_414,Fire,,,,,,,conflagration (a general engulfment fire),,,,,,
TRANSFEREQUIPMENT_414,TransferEquipment,,,,,,,,general pipework/flanges,,,,,
SUB_414,HazardSubstance,,,,,,,,,Oxygen - 7782-44-7 - 572.00000,,,,
OXIDIZING_414,Oxidizing,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_414,PlantEquipmentFactor,,,,,,,,,,other,,,
ORGANIZATIONFACTOR_414,OrganizationFactor,,,,,,,,,,isolation of equipment/system,,,
FATAL_414,Fatality,,,,,,,,,,,3.0,,
ACC_942,Accident,942.0,Explosion in an explosives production and storage facility,Major Accident,"Production, destruction and storage of explosives",,,,,,,,,
DT_942,DateTime,,,,,2014-02-28 11:30:00,,,,,,,,
DUR_942,Duration,,,,,,1.02083333329938,,,,,,,
STAFF_942,FactoryStaff,,,,,,,,,,,,,
SUB_942,HazardSubstance,,,,,,,,,composition (mixture) of initiating explosives and rosin - CAS Number -  ,,,,
EXPLOSIVEHAZARD_942,ExplosiveHazard,,,,,,,,,,,,,
FATAL_942,Fatality,,,,,,,,,,,1.0,,
ACC_581,Accident,581.0,Flash fire accident in a reactor of a pharmaceutical industry,Major Accident,"Production and storage of pesticides, biocides, fungicides",,,,,,,,,
DT_581,DateTime,,,,,1985-06-30 00:00:00,,,,,,,,
DUR_581,Duration,,,,,,1.0,,,,,,,
STAFF_581,FactoryStaff,,,,,,,,,,,,,
RELEASE_581,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
FIRE_581,Fire,,,,,,,"flash fire (burning vapour cloud, subsonic flame front)",,,,,,
PROCESSEQUIPMENT_581,ProcessEquipment,,,,,,,,reaction vessel; pressurised,,,,,
SUB_581,HazardSubstance,,,,,,,,,Raney Nickel -  -   Ethanol - 64-17-5 - 3.15700,,,,
TOXIC_581,Toxic,,,,,,,,,,,,,
FLAMMABLE_581,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_581,PlantEquipmentFactor,,,,,,,,,,instrument/control/monitoring-device failure,,,
HUMANFACTOR_581,HumanFactor,,,,,,,,,,operator error,,,
ORGANIZATIONFACTOR_581,OrganizationFactor,,,,,,,,,,"organized procedures
training/instruction",,,
ACC_1179,Accident,1179.0,Fire after leakage of liquid zinc,Major Accident,Processing of metals using electrolytic or chemical processes,,,,,,,,,
DT_1179,DateTime,,,,,2019-05-06 09:40:00,,,,,,,,
DUR_1179,Duration,,,,,,2.97222222219716,,,,,,,
STAFF_1179,FactoryStaff,,,,,,,,,,,,,
FIRE_1179,Fire,,,,,,,conflagration (a general engulfment fire),,,,,,
SUB_1179,HazardSubstance,,,,,,,,,Hydrochloric acid - 7647-01-0 -  ,,,,
ORGANIZATIONFACTOR_1179,OrganizationFactor,,,,,,,,,,design of plant/equipment/system,,,
ACC_683,Accident,683.0,Ammonia release in a ice rink due to damaged pipes during repair works,Major Accident,Other activity (not otherwise specified int the list),,,,,,,,,
DT_683,DateTime,,,,,1997-06-16 00:00:00,,,,,,,,
DUR_683,Duration,,,,,,1.0,,,,,,,
STAFF_683,FactoryStaff,,,,,,,,,,,,,
RELEASE_683,Release,,,,,,,fluid release to ground,,,,,,
SUB_683,HazardSubstance,,,,,,,,,Ammonia - 7664-41-7 -  ,,,,
TOXIC_683,Toxic,,,,,,,,,,,,,
HUMANFACTOR_683,HumanFactor,,,,,,,,,,operator error,,,
INJ_683,Injury,,,,,,,,,,,6.0,,
ACC_126,Accident,126.0,Fire in a plastics production facility,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_126,DateTime,,,,,2016-04-08 16:43:00,,,,,,,,
DUR_126,Duration,,,,,,1.05902777780284,,,,,,,
STAFF_126,FactoryStaff,,,,,,,,,,,,,
FIRE_126,Fire,,,,,,,not known / not applicable,,,,,,
SUB_126,HazardSubstance,,,,,,,,,combustion gases - na -  ,,,,
INJ_126,Injury,,,,,,,,,,,3.0,,
ACC_1061,Accident,1061.0,Fire in a petrochemical plant,Major Accident,Petrochemical / Oil Refineries,,,,,,,,,
DT_1061,DateTime,,,,,2013-11-26 07:00:00,,,,,,,,
DUR_1061,Duration,,,,,,2.0,,,,,,,
STAFF_1061,FactoryStaff,,,,,,,,,,,,,
SUB_1061,HazardSubstance,,,,,,,,,propylen - 9003-07-0  - 50.00000 ethylen - 74-85-1 - 50.00000,,,,
PLANTEQUIPMENTFACTOR_1061,PlantEquipmentFactor,,,,,,,,,,instrument/control/monitoring-device failure,,,
ENV_1061,EnvironmentPollution,,,,,,,,,,,,,shore: rocky shore - 1.00
ACC_26,Accident,26.0,Chlorine leak from a railcar due to uncontrolled reaction of impurities,Major Accident,Plastic and rubber manufacture,,,,,,,,,
DT_26,DateTime,,,,,1995-03-01 15:30:00,,,,,,,,
DUR_26,Duration,,,,,,1.00347222229902,,,,,,,
STAFF_26,FactoryStaff,,,,,,,,,,,,,
RELEASE_26,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
PROCESSEQUIPMENT_26,ProcessEquipment,,,,,,,,reaction vessel; pressurised,,,,,
SUB_26,HazardSubstance,,,,,,,,,Phenol - 108-95-2 - 3.50000 formaldehyde (conc.>=90%) - 30525-89-4 - 1.50000,,,,
TOXIC_26,Toxic,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_26,PlantEquipmentFactor,,,,,,,,,,"vessel/container/containment-equipment failure
runaway reaction",,,
ORGANIZATIONFACTOR_26,OrganizationFactor,,,,,,,,,,"management organization inadequate
organized procedures
training/instruction
design of plant/equipment/system
user-unfriendliness (apparatus, system, etc.)",,,
INJ_26,Injury,,,,,,,,,,,6.0,,
ACC_57,Accident,57.0,Pungent odours released by a chemical plant,Major Accident,Chemical installations - carbon oxides,,,,,,,,,
DT_57,DateTime,,,,,2014-09-06 01:00:00,,,,,,,,
DUR_57,Duration,,,,,,1.25,,,,,,,
STAFF_57,FactoryStaff,,,,,,,,,,,,,
RELEASE_57,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_57,HazardSubstance,,,,,,,,,Ethyl acrylate - 140-88-5 -  ,,,,
FLAMMABLE_57,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_57,PlantEquipmentFactor,,,,,,,,,,loss of process control,,,
HUMANFACTOR_57,HumanFactor,,,,,,,,,,operator error,,,
ORGANIZATIONFACTOR_57,OrganizationFactor,,,,,,,,,,"organized procedures
training/instruction
supervision
process analysis",,,
ACC_1098,Accident,1098.0,Compressed ethylene leak at a petrochemical complex,Major Accident,"Fuel storage (including heating, retail sale, etc.)",,,,,,,,,
DT_1098,DateTime,,,,,2015-10-17 17:30:00,,,,,,,,
DUR_1098,Duration,,,,,,1.01388888889778,,,,,,,
STAFF_1098,FactoryStaff,,,,,,,,,,,,,
RELEASE_1098,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_1098,HazardSubstance,,,,,,,,,ETHYLENE - 74-85-1 -  ,,,,
FLAMMABLE_1098,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_1098,PlantEquipmentFactor,,,,,,,,,,component/machinery failure/malfunction,,,
ORGANIZATIONFACTOR_1098,OrganizationFactor,,,,,,,,,,maintenance/repair,,,
ACC_1100,Accident,1100.0,Pollution of the River Durance,Major Accident,Chemical installations - chlorine,,,,,,,,,
DT_1100,DateTime,,,,,2017-03-06 00:00:00,,,,,,,,
DUR_1100,Duration,,,,,,1.0,,,,,,,
STAFF_1100,FactoryStaff,,,,,,,,,,,,,
RELEASE_1100,Release,,,,,,,fluid release to water,,,,,,
SUB_1100,HazardSubstance,,,,,,,,,Potassium chlorate - 3811-04-9 -   Bromine - 7726-95-6 -  ,,,,
OXIDIZING_1100,Oxidizing,,,,,,,,,,,,,
ACC_708,Accident,708.0,Chlorine release in the hot water spray system in a metal processing plant,Major Accident,Processing of metals,,,,,,,,,
DT_708,DateTime,,,,,1985-04-25 17:30:00,,,,,,,,
DUR_708,Duration,,,,,,0.270833333299379,,,,,,,
STAFF_708,FactoryStaff,,,,,,,,,,,,,
RELEASE_708,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
STORAGEEQUIPMENT_708,StorageEquipment,,,,,,,,"container; pressurised (bullet, sphere, cylinder, etc.)",,,,,
SUB_708,HazardSubstance,,,,,,,,,Chlorine - 07782-50-5 - 0.50000,,,,
TOXIC_708,Toxic,,,,,,,,,,,,,
HUMANFACTOR_708,HumanFactor,,,,,,,,,,operator error,,,
ORGANIZATIONFACTOR_708,OrganizationFactor,,,,,,,,,,"organized procedures
training/instruction",,,
ACC_816,Accident,816.0,Iron-chlorine fire in the padding line from bulk chlorine storage tank to the road tanker unloading point,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_816,DateTime,,,,,1986-02-20 13:00:00,,,,,,,,
DUR_816,Duration,,,,,,0.458333333299379,,,,,,,
STAFF_816,FactoryStaff,,,,,,,,,,,,,
RELEASE_816,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
TRANSFEREQUIPMENT_816,TransferEquipment,,,,,,,,general pipework/flanges,,,,,
SUB_816,HazardSubstance,,,,,,,,,Chlorine - 07782-50-5 - 195.00000,,,,
TOXIC_816,Toxic,,,,,,,,,,,,,
HUMANFACTOR_816,HumanFactor,,,,,,,,,,operator error,,,
ORGANIZATIONFACTOR_816,OrganizationFactor,,,,,,,,,,organized procedures,,,
ACC_494,Accident,494.0,Violent explosion in the handling tower of a company specialised in producing animal food from cereals and press cakes,Other Event,Agriculture,,,,,,,,,
DT_494,DateTime,,,,,2001-05-14 11:15:00,,,,,,,,
DUR_494,Duration,,,,,,0.53125,,,,,,,
STAFF_494,FactoryStaff,,,,,,,,,,,,,
SUB_494,HazardSubstance,,,,,,,,,dust -  -  ,,,,
EXPLOSIVEHAZARD_494,ExplosiveHazard,,,,,,,,,,,,,
FATAL_494,Fatality,,,,,,,,,,,1.0,,
INJ_494,Injury,,,,,,,,,,,2.0,,
ACC_780,Accident,780.0,Benzene fire in a heat exchanger,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_780,DateTime,,,,,1998-01-02 19:32:00,,,,,,,,
DUR_780,Duration,,,,,,0.186111111099308,,,,,,,
STAFF_780,FactoryStaff,,,,,,,,,,,,,
PROCESSEQUIPMENT_780,ProcessEquipment,,,,,,,,"heat exchanger (boiler, refrigerator, heating coils, etc.)",,,,,
SUB_780,HazardSubstance,,,,,,,,,benzene - 71-43-2 -  ,,,,
TOXIC_780,Toxic,,,,,,,,,,,,,
FLAMMABLE_780,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_780,PlantEquipmentFactor,,,,,,,,,,loss of process control,,,
ACC_937,Accident,937.0,Ecplosion dans une raffinerie.,Major Accident,Petrochemical / Oil Refineries,,,,,,,,,
DT_937,DateTime,,,,,2009-01-29 15:30:00,,,,,,,,
DUR_937,Duration,,,,,,2.875,,,,,,,
STAFF_937,FactoryStaff,,,,,,,,,,,,,
FIRE_937,Fire,,,,,,,"flash fire (burning vapour cloud, subsonic flame front)",,,,,,
EXPLOSION_937,Explosion,,,,,,,VCE (vapour cloud explosion; supersonic wave front),,,,,,
FATAL_937,Fatality,,,,,,,,,,,1.0,,
INJ_937,Injury,,,,,,,,,,,6.0,,
ACC_1287,Accident,1287.0,Release of blast furnace gas at a blast furnace,Major Accident,"Processing of ferrous metals (foundries, smelting, etc.)",,,,,,,,,
DT_1287,DateTime,,,,,2021-07-08 20:30:00,,,,,,,,
DUR_1287,Duration,,,,,,1.00347222219716,,,,,,,
STAFF_1287,FactoryStaff,,,,,,,,,,,,,
RELEASE_1287,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
ORGANIZATIONFACTOR_1287,OrganizationFactor,,,,,,,,,,design of plant/equipment/system,,,
ACC_616,Accident,616.0,Fire of toluene solutions in a pharma plant,Major Accident,"Production and storage of pesticides, biocides, fungicides",,,,,,,,,
DT_616,DateTime,,,,,2000-06-15 22:00:00,,,,,,,,
DUR_616,Duration,,,,,,1.02291666659585,,,,,,,
STAFF_616,FactoryStaff,,,,,,,,,,,,,
SUB_616,HazardSubstance,,,,,,,,,Toluene - 108-88-3 -  ,,,,
FLAMMABLE_616,Flammable,,,,,,,,,,,,,
FATAL_616,Fatality,,,,,,,,,,,1.0,,
ACC_161,Accident,161.0,"The fire arose as a result of ignition of light petrol vapor, after its leaking, with the hot surface of the high pressure pipeline.",Major Accident,Petrochemical / Oil Refineries,,,,,,,,,
DT_161,DateTime,,,,,2011-06-20 10:48:00,,,,,,,,
DUR_161,Duration,,,,,,1.11250000000291,,,,,,,
STAFF_161,FactoryStaff,,,,,,,,,,,,,
RELEASE_161,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
ACC_929,Accident,929.0,Explosion inside the compressor operating panel at the Polypropylene facility,Major Accident,Plastic and rubber manufacture,,,,,,,,,
DT_929,DateTime,,,,,2004-09-20 00:00:00,,,,,,,,
DUR_929,Duration,,,,,,1.0,,,,,,,
STAFF_929,FactoryStaff,,,,,,,,,,,,,
SUB_929,HazardSubstance,,,,,,,,,Hydrogen - 1333-74-0 -  ,,,,
FLAMMABLE_929,Flammable,,,,,,,,,,,,,
HUMANFACTOR_929,HumanFactor,,,,,,,,,,operator error,,,
ORGANIZATIONFACTOR_929,OrganizationFactor,,,,,,,,,,"organized procedures
training/instruction
supervision",,,
FATAL_929,Fatality,,,,,,,,,,,2.0,,
ACC_1190,Accident,1190.0,Release of ethyl acetate in a synthetic resin manufacturing plant,Major Accident,Chemical installations ,,,,,,,,,
DT_1190,DateTime,,,,,2019-06-08 15:00:00,,,,,,,,
DUR_1190,Duration,,,,,,1.0069444444016,,,,,,,
STAFF_1190,FactoryStaff,,,,,,,,,,,,,
RELEASE_1190,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_1190,HazardSubstance,,,,,,,,,Ethyl acetate - 141-78-6 -  ,,,,
FLAMMABLE_1190,Flammable,,,,,,,,,,,,,
HUMANFACTOR_1190,HumanFactor,,,,,,,,,,operator error,,,
ACC_469,Accident,469.0,"On an installation producing 2-azo-bis-methylburtyronitrile, there was an explosion in a reservoir connected to a dryer",Other Event,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_469,DateTime,,,,,1999-07-11 11:53:00,,,,,,,,
DUR_469,Duration,,,,,,0.504861111097853,,,,,,,
STAFF_469,FactoryStaff,,,,,,,,,,,,,
SUB_469,HazardSubstance,,,,,,,,,2-azobis-methylbutyronitrile - 13472-08-7 -   chlorine - 7782-50-5 -   hydrazine - 	302-01-2 -  ,,,,
TOXIC_469,Toxic,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_469,PlantEquipmentFactor,,,,,,,,,,"vessel/container/containment-equipment failure
unexpected reaction/phase-transition",,,
ACC_739,Accident,739.0,Release of vinyl chloride monomer (VCM) from an autoclave (pressure vessel),Major Accident,Plastic and rubber manufacture,,,,,,,,,
DT_739,DateTime,,,,,1999-12-05 23:40:00,,,,,,,,
DUR_739,Duration,,,,,,1.05902777779556,,,,,,,
STAFF_739,FactoryStaff,,,,,,,,,,,,,
RELEASE_739,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
PROCESSEQUIPMENT_739,ProcessEquipment,,,,,,,,reaction vessel; pressurised,,,,,
SUB_739,HazardSubstance,,,,,,,,,vinyl chloride (liquefied extremely flammable gas) - 00075-01-4 - -1.00000,,,,
FLAMMABLE_739,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_739,PlantEquipmentFactor,,,,,,,,,,"vessel/container/containment-equipment failure
loss of process control",,,
ORGANIZATIONFACTOR_739,OrganizationFactor,,,,,,,,,,training/instruction,,,
ACC_596,Accident,596.0,Explosion of a tank containing 40 tonnes of a mixture of Cyclohexanone 55% and Dymethoate 45%,Major Accident,"Production and storage of pesticides, biocides, fungicides",,,,,,,,,
DT_596,DateTime,,,,,1988-07-17 06:15:00,,,,,,,,
DUR_596,Duration,,,,,,0.739583333299379,,,,,,,
STAFF_596,FactoryStaff,,,,,,,,,,,,,
RELEASE_596,Release,,,,,,,fluid release to ground,,,,,,
FIRE_596,Fire,,,,,,,"pool fire (burning pool of liquid, contained or uncontained)",,,,,,
STORAGEEQUIPMENT_596,StorageEquipment,,,,,,,,"container; non-pressurised (hopper, tank, drum, bag, etc.)",,,,,
SUB_596,HazardSubstance,,,,,,,,,02. TOXIC -  -   Dimethoate - Rogor - 60-51-5 - 18.00000 Cyclohexanone - 108-94-1 - 22.00000 Combustion Products -  -  ,,,,
TOXIC_596,Toxic,,,,,,,,,,,,,
FLAMMABLE_596,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_596,PlantEquipmentFactor,,,,,,,,,,"vessel/container/containment-equipment failure
unexpected reaction/phase-transition",,,
HUMANFACTOR_596,HumanFactor,,,,,,,,,,operator error,,,
INJ_596,Injury,,,,,,,,,,,206.0,,
ACC_260,Accident,260.0,"Domino explosions in tanks storing benzoic acid and toluene, started from maintenance works",Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_260,DateTime,,,,,1991-12-13 10:24:00,,,,,,,,
DUR_260,Duration,,,,,,0.566666666702076,,,,,,,
CON_260,Contractor,,,,,,,,,,,,True,
SUB_260,HazardSubstance,,,,,,,,,toluene - 108-88-3 -   Benzoic acid - 65-85-1 -  ,,,,
FLAMMABLE_260,Flammable,,,,,,,,,,,,,
ORGANIZATIONFACTOR_260,OrganizationFactor,,,,,,,,,,"organized procedures
training/instruction",,,
FATAL_260,Fatality,,,,,,,,,,,7.0,,
ACC_727,Accident,727.0,Explosion in a nitrocellulose centrifugal machine,Major Accident,"Production, destruction and storage of explosives",,,,,,,,,
DT_727,DateTime,,,,,1991-12-05 16:15:00,,,,,,,,
DUR_727,Duration,,,,,,0.322916666700621,,,,,,,
STAFF_727,FactoryStaff,,,,,,,,,,,,,
EXPLOSION_727,Explosion,,,,,,,VCE (vapour cloud explosion; supersonic wave front),,,,,,
SUB_727,HazardSubstance,,,,,,,,,Nitrocellulose - 9004-70-0 -  ,,,,
EXPLOSIVEHAZARD_727,ExplosiveHazard,,,,,,,,,,,,,
FLAMMABLE_727,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_727,PlantEquipmentFactor,,,,,,,,,,component/machinery failure/malfunction,,,
FATAL_727,Fatality,,,,,,,,,,,4.0,,
ACC_40,Accident,40.0,Fire in an electrical heating chamber in unattended liquifying of methamidophos,Major Accident,"Production and storage of pesticides, biocides, fungicides",,,,,,,,,
DT_40,DateTime,,,,,2005-02-06 20:30:00,,,,,,,,
DUR_40,Duration,,,,,,1.27083333329938,,,,,,,
STAFF_40,FactoryStaff,,,,,,,,,,,,,
FIRE_40,Fire,,,,,,,conflagration (a general engulfment fire),,,,,,
PROCESSEQUIPMENT_40,ProcessEquipment,,,,,,,,"container; non-pressurised (hopper, tank, drum, bag, etc.)",,,,,
SUB_40,HazardSubstance,,,,,,,,,"methamidophos (commercial name, chemical name = O,S_dimethylphosphoramidothiolat - 10265-92-6 -  ",,,,
TOXIC_40,Toxic,,,,,,,,,,,,,
ACC_294,Accident,294.0,Release of crack gas in Ethylene production unit,Major Accident,Plastic and rubber manufacture,,,,,,,,,
DT_294,DateTime,,,,,2006-09-03 05:50:00,,,,,,,,
DUR_294,Duration,,,,,,1.0381944444016,,,,,,,
STAFF_294,FactoryStaff,,,,,,,,,,,,,
RELEASE_294,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
PLANTEQUIPMENTFACTOR_294,PlantEquipmentFactor,,,,,,,,,,component/machinery failure/malfunction,,,
ACC_1189,Accident,1189.0,Release of cooking acid (pulping liquor) and sulphur dioxide in a pulp production plant,Near Miss,Wood treatment and furniture,,,,,,,,,
DT_1189,DateTime,,,,,2019-05-11 04:55:00,,,,,,,,
DUR_1189,Duration,,,,,,1.10069444449618,,,,,,,
