src_id,rel_type,tgt_id
ACC_398,LEADS_TO,INJ_398
ACC_562,OCCURRED_ON,DT_562
ACC_562,LASTED_FOR,DUR_562
CON_562,PERFORMED,ACC_562
ACC_562,HAS_OCCURRENCE,RELEASE_562
ACC_562,INVOLVES,SUB_562
SUB_562,HAS_HAZARD,TOXIC_562
SUB_562,HAS_HAZARD,FLAMMABLE_562
PLANTEQUIPMENTFACTOR_562,TRIGGERS,ACC_562
ACC_61,OCCURRED_ON,DT_61
ACC_61,LASTED_FOR,DUR_61
STAFF_61,PERFORMED,ACC_61
ACC_61,HAS_OCCURRENCE,EXPLOSION_61
ACC_61,INVOLVES,SUB_61
SUB_61,HAS_HAZARD,FLAMMABLE_61
PLANTEQUIPMENTFACTOR_61,TRIGGERS,ACC_61
ORGANIZATIONFACTOR_61,TRIGGERS,ACC_61
ACC_61,LEADS_TO,FATAL_61
ACC_61,LEADS_TO,INJ_61
ACC_27,OCCURRED_ON,DT_27
ACC_27,LASTED_FOR,DUR_27
STAFF_27,PERFORMED,ACC_27
ACC_27,HAS_OCCURRENCE,RELEASE_27
ACC_27,OCCURRED_AT,TRANSFEREQUIPMENT_27
ACC_27,INVOLVES,SUB_27
SUB_27,HAS_HAZARD,TOXIC_27
PLANTEQUIPMENTFACTOR_27,TRIGGERS,ACC_27
ORGANIZATIONFACTOR_27,TRIGGERS,ACC_27
ACC_742,OCCURRED_ON,DT_742
ACC_742,LASTED_FOR,DUR_742
STAFF_742,PERFORMED,ACC_742
ACC_742,HAS_OCCURRENCE,RELEASE_742
ACC_742,OCCURRED_AT,STORAGEEQUIPMENT_742
ACC_742,INVOLVES,SUB_742
SUB_742,HAS_HAZARD,TOXIC_742
SUB_742,HAS_HAZARD,EXPLOSIVEHAZARD_742
SUB_742,HAS_HAZARD,OXIDIZING_742
PLANTEQUIPMENTFACTOR_742,TRIGGERS,ACC_742
ORGANIZATIONFACTOR_742,TRIGGERS,ACC_742
ACC_495,OCCURRED_ON,DT_495
ACC_495,LASTED_FOR,DUR_495
STAFF_495,PERFORMED,ACC_495
ACC_495,INVOLVES,SUB_495
SUB_495,HAS_HAZARD,TOXIC_495
SUB_495,HAS_HAZARD,FLAMMABLE_495
ORGANIZATIONFACTOR_495,TRIGGERS,ACC_495
ACC_252,OCCURRED_ON,DT_252
ACC_252,LASTED_FOR,DUR_252
STAFF_252,PERFORMED,ACC_252
ACC_252,HAS_OCCURRENCE,FIRE_252
ACC_252,OCCURRED_AT,PROCESSEQUIPMENT_252
ACC_252,INVOLVES,SUB_252
SUB_252,HAS_HAZARD,FLAMMABLE_252
PLANTEQUIPMENTFACTOR_252,TRIGGERS,ACC_252
ACC_608,OCCURRED_ON,DT_608
ACC_608,LASTED_FOR,DUR_608
STAFF_608,PERFORMED,ACC_608
ACC_608,HAS_OCCURRENCE,FIRE_608
ACC_608,OCCURRED_AT,PROCESSEQUIPMENT_608
ACC_608,INVOLVES,SUB_608
SUB_608,HAS_HAZARD,TOXIC_608
SUB_608,HAS_HAZARD,FLAMMABLE_608
PLANTEQUIPMENTFACTOR_608,TRIGGERS,ACC_608
ORGANIZATIONFACTOR_608,TRIGGERS,ACC_608
ACC_558,OCCURRED_ON,DT_558
ACC_558,LASTED_FOR,DUR_558
STAFF_558,PERFORMED,ACC_558
ACC_558,INVOLVES,SUB_558
SUB_558,HAS_HAZARD,FLAMMABLE_558
PLANTEQUIPMENTFACTOR_558,TRIGGERS,ACC_558
ACC_1020,OCCURRED_ON,DT_1020
ACC_1020,LASTED_FOR,DUR_1020
STAFF_1020,PERFORMED,ACC_1020
ACC_1020,HAS_OCCURRENCE,RELEASE_1020
ACC_1020,INVOLVES,SUB_1020
PLANTEQUIPMENTFACTOR_1020,TRIGGERS,ACC_1020
ACC_652,OCCURRED_ON,DT_652
ACC_652,LASTED_FOR,DUR_652
STAFF_652,PERFORMED,ACC_652
ACC_652,LEADS_TO,INJ_652
ACC_747,OCCURRED_ON,DT_747
ACC_747,LASTED_FOR,DUR_747
STAFF_747,PERFORMED,ACC_747
ACC_747,HAS_OCCURRENCE,RELEASE_747
ACC_747,INVOLVES,SUB_747
SUB_747,HAS_HAZARD,TOXIC_747
SUB_747,HAS_HAZARD,FLAMMABLE_747
ORGANIZATIONFACTOR_747,TRIGGERS,ACC_747
ACC_747,LEADS_TO,FATAL_747
ACC_865,OCCURRED_ON,DT_865
ACC_865,LASTED_FOR,DUR_865
STAFF_865,PERFORMED,ACC_865
ACC_865,HAS_OCCURRENCE,RELEASE_865
ACC_865,HAS_OCCURRENCE,FIRE_865
ACC_933,OCCURRED_ON,DT_933
ACC_933,LASTED_FOR,DUR_933
STAFF_933,PERFORMED,ACC_933
ACC_933,HAS_OCCURRENCE,RELEASE_933
ACC_933,HAS_OCCURRENCE,FIRE_933
ACC_933,HAS_OCCURRENCE,EXPLOSION_933
PLANTEQUIPMENTFACTOR_933,TRIGGERS,ACC_933
ACC_691,OCCURRED_ON,DT_691
ACC_691,LASTED_FOR,DUR_691
STAFF_691,PERFORMED,ACC_691
ACC_691,LEADS_TO,FATAL_691
ACC_691,LEADS_TO,INJ_691
ACC_1195,OCCURRED_ON,DT_1195
ACC_1195,LASTED_FOR,DUR_1195
STAFF_1195,PERFORMED,ACC_1195
PLANTEQUIPMENTFACTOR_1195,TRIGGERS,ACC_1195
HUMANFACTOR_1195,TRIGGERS,ACC_1195
ORGANIZATIONFACTOR_1195,TRIGGERS,ACC_1195
ACC_1183,OCCURRED_ON,DT_1183
ACC_1183,LASTED_FOR,DUR_1183
STAFF_1183,PERFORMED,ACC_1183
ACC_1183,HAS_OCCURRENCE,RELEASE_1183
ACC_1013,OCCURRED_ON,DT_1013
ACC_1013,LASTED_FOR,DUR_1013
STAFF_1013,PERFORMED,ACC_1013
ACC_1013,HAS_OCCURRENCE,EXPLOSION_1013
ACC_1013,INVOLVES,SUB_1013
SUB_1013,HAS_HAZARD,OXIDIZING_1013
PLANTEQUIPMENTFACTOR_1013,TRIGGERS,ACC_1013
ACC_410,OCCURRED_ON,DT_410
ACC_410,LASTED_FOR,DUR_410
STAFF_410,PERFORMED,ACC_410
ACC_410,INVOLVES,SUB_410
SUB_410,HAS_HAZARD,FLAMMABLE_410
ACC_365,OCCURRED_ON,DT_365
ACC_365,LASTED_FOR,DUR_365
STAFF_365,PERFORMED,ACC_365
ACC_365,INVOLVES,SUB_365
SUB_365,HAS_HAZARD,FLAMMABLE_365
ACC_365,LEADS_TO,FATAL_365
ACC_458,OCCURRED_ON,DT_458
ACC_458,LASTED_FOR,DUR_458
STAFF_458,PERFORMED,ACC_458
ACC_458,HAS_OCCURRENCE,FIRE_458
ACC_458,OCCURRED_AT,PROCESSEQUIPMENT_458
ACC_458,INVOLVES,SUB_458
SUB_458,HAS_HAZARD,TOXIC_458
SUB_458,HAS_HAZARD,FLAMMABLE_458
PLANTEQUIPMENTFACTOR_458,TRIGGERS,ACC_458
ACC_458,LEADS_TO,INJ_458
ACC_504,OCCURRED_ON,DT_504
ACC_504,LASTED_FOR,DUR_504
STAFF_504,PERFORMED,ACC_504
ACC_504,HAS_OCCURRENCE,RELEASE_504
ACC_504,INVOLVES,SUB_504
ACC_669,OCCURRED_ON,DT_669
ACC_669,LASTED_FOR,DUR_669
STAFF_669,PERFORMED,ACC_669
ACC_669,HAS_OCCURRENCE,RELEASE_669
ACC_669,INVOLVES,SUB_669
SUB_669,HAS_HAZARD,TOXIC_669
PLANTEQUIPMENTFACTOR_669,TRIGGERS,ACC_669
ACC_669,LEADS_TO,INJ_669
ACC_85,OCCURRED_ON,DT_85
ACC_85,LASTED_FOR,DUR_85
STAFF_85,PERFORMED,ACC_85
ACC_85,HAS_OCCURRENCE,RELEASE_85
ACC_85,INVOLVES,SUB_85
PLANTEQUIPMENTFACTOR_85,TRIGGERS,ACC_85
ACC_617,OCCURRED_ON,DT_617
ACC_617,LASTED_FOR,DUR_617
STAFF_617,PERFORMED,ACC_617
ACC_617,HAS_OCCURRENCE,RELEASE_617
ACC_617,OCCURRED_AT,STORAGEEQUIPMENT_617
ACC_617,INVOLVES,SUB_617
SUB_617,HAS_HAZARD,FLAMMABLE_617
PLANTEQUIPMENTFACTOR_617,TRIGGERS,ACC_617
ACC_1071,OCCURRED_ON,DT_1071
ACC_1071,LASTED_FOR,DUR_1071
STAFF_1071,PERFORMED,ACC_1071
ACC_1071,HAS_OCCURRENCE,RELEASE_1071
ACC_1071,HAS_OCCURRENCE,EXPLOSION_1071
ACC_1071,OCCURRED_AT,TRANSFEREQUIPMENT_1071
PLANTEQUIPMENTFACTOR_1071,TRIGGERS,ACC_1071
ACC_1071,LEADS_TO,FATAL_1071
ACC_566,OCCURRED_ON,DT_566
ACC_566,LASTED_FOR,DUR_566
STAFF_566,PERFORMED,ACC_566
ACC_566,HAS_OCCURRENCE,FIRE_566
ACC_566,OCCURRED_AT,PROCESSEQUIPMENT_566
ACC_566,INVOLVES,SUB_566
SUB_566,HAS_HAZARD,TOXIC_566
SUB_566,HAS_HAZARD,FLAMMABLE_566
PLANTEQUIPMENTFACTOR_566,TRIGGERS,ACC_566
HUMANFACTOR_566,TRIGGERS,ACC_566
ORGANIZATIONFACTOR_566,TRIGGERS,ACC_566
ACC_574,OCCURRED_ON,DT_574
ACC_574,LASTED_FOR,DUR_574
STAFF_574,PERFORMED,ACC_574
ACC_574,HAS_OCCURRENCE,RELEASE_574
ACC_574,OCCURRED_AT,STORAGEEQUIPMENT_574
ACC_574,INVOLVES,SUB_574
SUB_574,HAS_HAZARD,TOXIC_574
SUB_574,HAS_HAZARD,FLAMMABLE_574
PLANTEQUIPMENTFACTOR_574,TRIGGERS,ACC_574
ACC_574,LEADS_TO,INJ_574
ACC_510,OCCURRED_ON,DT_510
ACC_510,LASTED_FOR,DUR_510
CON_510,PERFORMED,ACC_510
ACC_510,HAS_OCCURRENCE,RELEASE_510
ACC_510,INVOLVES,SUB_510
PLANTEQUIPMENTFACTOR_510,TRIGGERS,ACC_510
ACC_310,OCCURRED_ON,DT_310
ACC_310,LASTED_FOR,DUR_310
STAFF_310,PERFORMED,ACC_310
ACC_310,HAS_OCCURRENCE,RELEASE_310
ACC_310,OCCURRED_AT,PROCESSEQUIPMENT_310
ACC_310,INVOLVES,SUB_310
SUB_310,HAS_HAZARD,TOXIC_310
PLANTEQUIPMENTFACTOR_310,TRIGGERS,ACC_310
ACC_650,OCCURRED_ON,DT_650
ACC_650,LASTED_FOR,DUR_650
CON_650,PERFORMED,ACC_650
ACC_650,INVOLVES,SUB_650
SUB_650,HAS_HAZARD,FLAMMABLE_650
ORGANIZATIONFACTOR_650,TRIGGERS,ACC_650
ACC_650,LEADS_TO,FATAL_650
ACC_650,LEADS_TO,INJ_650
ACC_785,OCCURRED_ON,DT_785
ACC_785,LASTED_FOR,DUR_785
STAFF_785,PERFORMED,ACC_785
ACC_785,HAS_OCCURRENCE,RELEASE_785
ACC_785,OCCURRED_AT,PROCESSEQUIPMENT_785
ACC_785,INVOLVES,SUB_785
SUB_785,HAS_HAZARD,FLAMMABLE_785
PLANTEQUIPMENTFACTOR_785,TRIGGERS,ACC_785
ORGANIZATIONFACTOR_785,TRIGGERS,ACC_785
ACC_810,OCCURRED_ON,DT_810
ACC_810,LASTED_FOR,DUR_810
STAFF_810,PERFORMED,ACC_810
ACC_810,HAS_OCCURRENCE,RELEASE_810
ACC_810,OCCURRED_AT,STORAGEEQUIPMENT_810
ACC_810,INVOLVES,SUB_810
SUB_810,HAS_HAZARD,FLAMMABLE_810
PLANTEQUIPMENTFACTOR_810,TRIGGERS,ACC_810
ORGANIZATIONFACTOR_810,TRIGGERS,ACC_810
ACC_390,OCCURRED_ON,DT_390
ACC_390,LASTED_FOR,DUR_390
STAFF_390,PERFORMED,ACC_390
ACC_242,OCCURRED_ON,DT_242
ACC_242,LASTED_FOR,DUR_242
STAFF_242,PERFORMED,ACC_242
ACC_242,HAS_OCCURRENCE,RELEASE_242
ACC_242,INVOLVES,SUB_242
SUB_242,HAS_HAZARD,FLAMMABLE_242
ACC_242,LEADS_TO,FATAL_242
ACC_242,LEADS_TO,INJ_242
ACC_1101,OCCURRED_ON,DT_1101
ACC_1101,LASTED_FOR,DUR_1101
STAFF_1101,PERFORMED,ACC_1101
ACC_1101,HAS_OCCURRENCE,FIRE_1101
ACC_1101,INVOLVES,SUB_1101
SUB_1101,HAS_HAZARD,TOXIC_1101
SUB_1101,HAS_HAZARD,FLAMMABLE_1101
ACC_627,OCCURRED_ON,DT_627
ACC_627,LASTED_FOR,DUR_627
STAFF_627,PERFORMED,ACC_627
ACC_627,HAS_OCCURRENCE,FIRE_627
ACC_627,HAS_OCCURRENCE,EXPLOSION_627
ACC_627,OCCURRED_AT,TRANSFEREQUIPMENT_627
ACC_627,INVOLVES,SUB_627
SUB_627,HAS_HAZARD,FLAMMABLE_627
PLANTEQUIPMENTFACTOR_627,TRIGGERS,ACC_627
HUMANFACTOR_627,TRIGGERS,ACC_627
ORGANIZATIONFACTOR_627,TRIGGERS,ACC_627
ACC_627,LEADS_TO,INJ_627
ACC_167,OCCURRED_ON,DT_167
ACC_167,LASTED_FOR,DUR_167
STAFF_167,PERFORMED,ACC_167
ACC_167,HAS_OCCURRENCE,RELEASE_167
ACC_167,HAS_OCCURRENCE,FIRE_167
ACC_167,HAS_OCCURRENCE,EXPLOSION_167
ACC_167,INVOLVES,SUB_167
SUB_167,HAS_HAZARD,FLAMMABLE_167
ORGANIZATIONFACTOR_167,TRIGGERS,ACC_167
ACC_167,LEADS_TO,ENV_167
ACC_80,OCCURRED_ON,DT_80
ACC_80,LASTED_FOR,DUR_80
STAFF_80,PERFORMED,ACC_80
ACC_80,HAS_OCCURRENCE,RELEASE_80
ACC_80,HAS_OCCURRENCE,FIRE_80
ORGANIZATIONFACTOR_80,TRIGGERS,ACC_80
ACC_977,OCCURRED_ON,DT_977
ACC_977,LASTED_FOR,DUR_977
STAFF_977,PERFORMED,ACC_977
ACC_977,HAS_OCCURRENCE,FIRE_977
ACC_977,LEADS_TO,FATAL_977
ACC_977,LEADS_TO,INJ_977
ACC_434,OCCURRED_ON,DT_434
ACC_434,LASTED_FOR,DUR_434
STAFF_434,PERFORMED,ACC_434
ACC_434,INVOLVES,SUB_434
SUB_434,HAS_HAZARD,FLAMMABLE_434
ACC_434,LEADS_TO,INJ_434
ACC_392,OCCURRED_ON,DT_392
ACC_392,LASTED_FOR,DUR_392
STAFF_392,PERFORMED,ACC_392
ACC_392,LEADS_TO,FATAL_392
ACC_28,OCCURRED_ON,DT_28
ACC_28,LASTED_FOR,DUR_28
STAFF_28,PERFORMED,ACC_28
ACC_28,HAS_OCCURRENCE,FIRE_28
ACC_28,INVOLVES,SUB_28
SUB_28,HAS_HAZARD,FLAMMABLE_28
HUMANFACTOR_28,TRIGGERS,ACC_28
ORGANIZATIONFACTOR_28,TRIGGERS,ACC_28
ACC_28,LEADS_TO,FATAL_28
ACC_28,LEADS_TO,INJ_28
ACC_232,OCCURRED_ON,DT_232
ACC_232,LASTED_FOR,DUR_232
STAFF_232,PERFORMED,ACC_232
ACC_232,INVOLVES,SUB_232
SUB_232,HAS_HAZARD,TOXIC_232
SUB_232,HAS_HAZARD,FLAMMABLE_232
ACC_232,LEADS_TO,FATAL_232
ACC_232,LEADS_TO,INJ_232
ACC_709,OCCURRED_ON,DT_709
ACC_709,LASTED_FOR,DUR_709
STAFF_709,PERFORMED,ACC_709
ACC_709,HAS_OCCURRENCE,FIRE_709
ACC_709,OCCURRED_AT,STORAGEEQUIPMENT_709
ACC_709,INVOLVES,SUB_709
SUB_709,HAS_HAZARD,FLAMMABLE_709
PLANTEQUIPMENTFACTOR_709,TRIGGERS,ACC_709
ORGANIZATIONFACTOR_709,TRIGGERS,ACC_709
ACC_867,OCCURRED_ON,DT_867
ACC_867,LASTED_FOR,DUR_867
STAFF_867,PERFORMED,ACC_867
ACC_867,HAS_OCCURRENCE,RELEASE_867
ACC_867,INVOLVES,SUB_867
SUB_867,HAS_HAZARD,FLAMMABLE_867
PLANTEQUIPMENTFACTOR_867,TRIGGERS,ACC_867
ORGANIZATIONFACTOR_867,TRIGGERS,ACC_867
ACC_436,OCCURRED_ON,DT_436
ACC_436,LASTED_FOR,DUR_436
STAFF_436,PERFORMED,ACC_436
ACC_436,INVOLVES,SUB_436
SUB_436,HAS_HAZARD,FLAMMABLE_436
ACC_436,LEADS_TO,FATAL_436
ACC_436,LEADS_TO,INJ_436
ACC_1028,OCCURRED_ON,DT_1028
ACC_1028,LASTED_FOR,DUR_1028
STAFF_1028,PERFORMED,ACC_1028
ACC_1028,HAS_OCCURRENCE,FIRE_1028
ACC_1028,INVOLVES,SUB_1028
SUB_1028,HAS_HAZARD,EXPLOSIVEHAZARD_1028
ORGANIZATIONFACTOR_1028,TRIGGERS,ACC_1028
ACC_506,OCCURRED_ON,DT_506
ACC_506,LASTED_FOR,DUR_506
STAFF_506,PERFORMED,ACC_506
ACC_506,INVOLVES,SUB_506
SUB_506,HAS_HAZARD,TOXIC_506
SUB_506,HAS_HAZARD,FLAMMABLE_506
ACC_385,OCCURRED_ON,DT_385
ACC_385,LASTED_FOR,DUR_385
STAFF_385,PERFORMED,ACC_385
ACC_385,HAS_OCCURRENCE,RELEASE_385
ACC_385,INVOLVES,SUB_385
SUB_385,HAS_HAZARD,TOXIC_385
ORGANIZATIONFACTOR_385,TRIGGERS,ACC_385
ACC_1016,OCCURRED_ON,DT_1016
ACC_1016,LASTED_FOR,DUR_1016
STAFF_1016,PERFORMED,ACC_1016
ACC_1016,HAS_OCCURRENCE,RELEASE_1016
ACC_1016,LEADS_TO,ENV_1016
ACC_257,OCCURRED_ON,DT_257
ACC_257,LASTED_FOR,DUR_257
STAFF_257,PERFORMED,ACC_257
ACC_257,HAS_OCCURRENCE,FIRE_257
ACC_257,HAS_OCCURRENCE,EXPLOSION_257
ACC_257,OCCURRED_AT,PROCESSEQUIPMENT_257
ACC_257,INVOLVES,SUB_257
SUB_257,HAS_HAZARD,FLAMMABLE_257
PLANTEQUIPMENTFACTOR_257,TRIGGERS,ACC_257
ORGANIZATIONFACTOR_257,TRIGGERS,ACC_257
ACC_658,OCCURRED_ON,DT_658
ACC_658,LASTED_FOR,DUR_658
STAFF_658,PERFORMED,ACC_658
ACC_455,OCCURRED_ON,DT_455
ACC_455,LASTED_FOR,DUR_455
STAFF_455,PERFORMED,ACC_455
ACC_455,HAS_OCCURRENCE,FIRE_455
ACC_455,OCCURRED_AT,PROCESSEQUIPMENT_455
ACC_455,INVOLVES,SUB_455
SUB_455,HAS_HAZARD,FLAMMABLE_455
SUB_455,HAS_HAZARD,OXIDIZING_455
ACC_455,LEADS_TO,INJ_455
ACC_3,OCCURRED_ON,DT_3
ACC_3,LASTED_FOR,DUR_3
STAFF_3,PERFORMED,ACC_3
ACC_3,HAS_OCCURRENCE,RELEASE_3
ACC_3,INVOLVES,SUB_3
SUB_3,HAS_HAZARD,FLAMMABLE_3
PLANTEQUIPMENTFACTOR_3,TRIGGERS,ACC_3
ORGANIZATIONFACTOR_3,TRIGGERS,ACC_3
ACC_3,LEADS_TO,ENV_3
ACC_459,OCCURRED_ON,DT_459
ACC_459,LASTED_FOR,DUR_459
STAFF_459,PERFORMED,ACC_459
ACC_459,HAS_OCCURRENCE,FIRE_459
ACC_459,OCCURRED_AT,PROCESSEQUIPMENT_459
ACC_459,INVOLVES,SUB_459
SUB_459,HAS_HAZARD,TOXIC_459
SUB_459,HAS_HAZARD,FLAMMABLE_459
PLANTEQUIPMENTFACTOR_459,TRIGGERS,ACC_459
ACC_777,OCCURRED_ON,DT_777
ACC_777,LASTED_FOR,DUR_777
STAFF_777,PERFORMED,ACC_777
ACC_777,HAS_OCCURRENCE,FIRE_777
ACC_777,OCCURRED_AT,STORAGEEQUIPMENT_777
ACC_777,INVOLVES,SUB_777
SUB_777,HAS_HAZARD,TOXIC_777
SUB_777,HAS_HAZARD,FLAMMABLE_777
HUMANFACTOR_777,TRIGGERS,ACC_777
ACC_521,OCCURRED_ON,DT_521
ACC_521,LASTED_FOR,DUR_521
STAFF_521,PERFORMED,ACC_521
ACC_521,INVOLVES,SUB_521
SUB_521,HAS_HAZARD,EXPLOSIVEHAZARD_521
SUB_521,HAS_HAZARD,FLAMMABLE_521
ORGANIZATIONFACTOR_521,TRIGGERS,ACC_521
ACC_521,LEADS_TO,FATAL_521
ACC_179,OCCURRED_ON,DT_179
ACC_179,LASTED_FOR,DUR_179
STAFF_179,PERFORMED,ACC_179
ACC_179,HAS_OCCURRENCE,RELEASE_179
ACC_179,INVOLVES,SUB_179
PLANTEQUIPMENTFACTOR_179,TRIGGERS,ACC_179
ACC_721,OCCURRED_ON,DT_721
ACC_721,LASTED_FOR,DUR_721
STAFF_721,PERFORMED,ACC_721
ACC_721,HAS_OCCURRENCE,RELEASE_721
ACC_721,INVOLVES,SUB_721
SUB_721,HAS_HAZARD,TOXIC_721
SUB_721,HAS_HAZARD,FLAMMABLE_721
PLANTEQUIPMENTFACTOR_721,TRIGGERS,ACC_721
ACC_931,OCCURRED_ON,DT_931
ACC_931,LASTED_FOR,DUR_931
STAFF_931,PERFORMED,ACC_931
ACC_931,HAS_OCCURRENCE,RELEASE_931
ACC_931,INVOLVES,SUB_931
SUB_931,HAS_HAZARD,FLAMMABLE_931
PLANTEQUIPMENTFACTOR_931,TRIGGERS,ACC_931
ORGANIZATIONFACTOR_931,TRIGGERS,ACC_931
ACC_396,OCCURRED_ON,DT_396
ACC_396,LASTED_FOR,DUR_396
STAFF_396,PERFORMED,ACC_396
ACC_396,INVOLVES,SUB_396
SUB_396,HAS_HAZARD,EXPLOSIVEHAZARD_396
PLANTEQUIPMENTFACTOR_396,TRIGGERS,ACC_396
ACC_396,LEADS_TO,FATAL_396
ACC_1284,OCCURRED_ON,DT_1284
ACC_1284,LASTED_FOR,DUR_1284
STAFF_1284,PERFORMED,ACC_1284
ACC_1284,HAS_OCCURRENCE,FIRE_1284
ACC_1284,OCCURRED_AT,STORAGEEQUIPMENT_1284
ACC_1284,INVOLVES,SUB_1284
SUB_1284,HAS_HAZARD,FLAMMABLE_1284
ACC_298,OCCURRED_ON,DT_298
ACC_298,LASTED_FOR,DUR_298
STAFF_298,PERFORMED,ACC_298
ACC_298,HAS_OCCURRENCE,RELEASE_298
ACC_298,OCCURRED_AT,PROCESSEQUIPMENT_298
ACC_298,INVOLVES,SUB_298
SUB_298,HAS_HAZARD,TOXIC_298
SUB_298,HAS_HAZARD,FLAMMABLE_298
PLANTEQUIPMENTFACTOR_298,TRIGGERS,ACC_298
ORGANIZATIONFACTOR_298,TRIGGERS,ACC_298
ACC_902,OCCURRED_ON,DT_902
ACC_902,LASTED_FOR,DUR_902
STAFF_902,PERFORMED,ACC_902
ACC_902,HAS_OCCURRENCE,RELEASE_902
ACC_902,HAS_OCCURRENCE,FIRE_902
ACC_902,HAS_OCCURRENCE,EXPLOSION_902
ORGANIZATIONFACTOR_902,TRIGGERS,ACC_902
ACC_419,OCCURRED_ON,DT_419
ACC_419,LASTED_FOR,DUR_419
STAFF_419,PERFORMED,ACC_419
ACC_419,HAS_OCCURRENCE,FIRE_419
ACC_419,OCCURRED_AT,STORAGEEQUIPMENT_419
ACC_419,INVOLVES,SUB_419
SUB_419,HAS_HAZARD,TOXIC_419
SUB_419,HAS_HAZARD,EXPLOSIVEHAZARD_419
SUB_419,HAS_HAZARD,FLAMMABLE_419
ACC_419,LEADS_TO,INJ_419
ACC_419,LEADS_TO,ENV_419
ACC_812,OCCURRED_ON,DT_812
ACC_812,LASTED_FOR,DUR_812
STAFF_812,PERFORMED,ACC_812
ACC_812,HAS_OCCURRENCE,RELEASE_812
ACC_812,OCCURRED_AT,PROCESSEQUIPMENT_812
ACC_812,INVOLVES,SUB_812
SUB_812,HAS_HAZARD,FLAMMABLE_812
PLANTEQUIPMENTFACTOR_812,TRIGGERS,ACC_812
HUMANFACTOR_812,TRIGGERS,ACC_812
ORGANIZATIONFACTOR_812,TRIGGERS,ACC_812
ACC_206,OCCURRED_ON,DT_206
ACC_206,LASTED_FOR,DUR_206
STAFF_206,PERFORMED,ACC_206
ACC_206,HAS_OCCURRENCE,RELEASE_206
ACC_206,HAS_OCCURRENCE,FIRE_206
ACC_206,HAS_OCCURRENCE,EXPLOSION_206
ACC_206,OCCURRED_AT,STORAGEEQUIPMENT_206
ACC_206,INVOLVES,SUB_206
SUB_206,HAS_HAZARD,EXPLOSIVEHAZARD_206
SUB_206,HAS_HAZARD,FLAMMABLE_206
PLANTEQUIPMENTFACTOR_206,TRIGGERS,ACC_206
HUMANFACTOR_206,TRIGGERS,ACC_206
ORGANIZATIONFACTOR_206,TRIGGERS,ACC_206
ACC_206,LEADS_TO,FATAL_206
ACC_206,LEADS_TO,ENV_206
ACC_557,OCCURRED_ON,DT_557
ACC_557,LASTED_FOR,DUR_557
STAFF_557,PERFORMED,ACC_557
ACC_557,HAS_OCCURRENCE,RELEASE_557
ACC_557,HAS_OCCURRENCE,FIRE_557
ACC_557,OCCURRED_AT,STORAGEEQUIPMENT_557
ACC_557,INVOLVES,SUB_557
ACC_1252,OCCURRED_ON,DT_1252
ACC_1252,LASTED_FOR,DUR_1252
STAFF_1252,PERFORMED,ACC_1252
ACC_1252,HAS_OCCURRENCE,RELEASE_1252
ACC_1252,INVOLVES,SUB_1252
SUB_1252,HAS_HAZARD,FLAMMABLE_1252
PLANTEQUIPMENTFACTOR_1252,TRIGGERS,ACC_1252
ACC_496,OCCURRED_ON,DT_496
ACC_496,LASTED_FOR,DUR_496
STAFF_496,PERFORMED,ACC_496
ACC_496,INVOLVES,SUB_496
SUB_496,HAS_HAZARD,FLAMMABLE_496
ACC_733,OCCURRED_ON,DT_733
ACC_733,LASTED_FOR,DUR_733
STAFF_733,PERFORMED,ACC_733
ACC_733,INVOLVES,SUB_733
SUB_733,HAS_HAZARD,TOXIC_733
ACC_733,LEADS_TO,INJ_733
ACC_340,OCCURRED_ON,DT_340
ACC_340,LASTED_FOR,DUR_340
STAFF_340,PERFORMED,ACC_340
ACC_340,HAS_OCCURRENCE,FIRE_340
ACC_340,HAS_OCCURRENCE,EXPLOSION_340
ACC_340,OCCURRED_AT,PROCESSEQUIPMENT_340
ACC_340,INVOLVES,SUB_340
SUB_340,HAS_HAZARD,TOXIC_340
SUB_340,HAS_HAZARD,FLAMMABLE_340
PLANTEQUIPMENTFACTOR_340,TRIGGERS,ACC_340
ORGANIZATIONFACTOR_340,TRIGGERS,ACC_340
ACC_839,OCCURRED_ON,DT_839
ACC_839,LASTED_FOR,DUR_839
STAFF_839,PERFORMED,ACC_839
ACC_839,HAS_OCCURRENCE,FIRE_839
ACC_839,OCCURRED_AT,STORAGEEQUIPMENT_839
ACC_839,INVOLVES,SUB_839
SUB_839,HAS_HAZARD,EXPLOSIVEHAZARD_839
SUB_839,HAS_HAZARD,FLAMMABLE_839
SUB_839,HAS_HAZARD,OXIDIZING_839
PLANTEQUIPMENTFACTOR_839,TRIGGERS,ACC_839
ORGANIZATIONFACTOR_839,TRIGGERS,ACC_839
ACC_839,LEADS_TO,INJ_839
ACC_817,OCCURRED_ON,DT_817
ACC_817,LASTED_FOR,DUR_817
STAFF_817,PERFORMED,ACC_817
ACC_817,HAS_OCCURRENCE,RELEASE_817
ACC_817,OCCURRED_AT,PROCESSEQUIPMENT_817
ACC_817,INVOLVES,SUB_817
SUB_817,HAS_HAZARD,TOXIC_817
SUB_817,HAS_HAZARD,FLAMMABLE_817
PLANTEQUIPMENTFACTOR_817,TRIGGERS,ACC_817
ORGANIZATIONFACTOR_817,TRIGGERS,ACC_817
ACC_383,OCCURRED_ON,DT_383
ACC_383,LASTED_FOR,DUR_383
